,commit,operationsSum,hunks,fileN,type
3014,b5170978b421222ba4c3d64d1ebd4a03d64ae42e,4.0,1.0,1.0,1.0
3016,46130222df8567ffde773216044c7611a1e71d51,1.0,1.0,1.0,1.0
3017,4510a072c60855d0e28000cbb3d7c718801023de,42.0,1.0,1.0,1.0
3019,7ab26cd1ef817bca74cf82116eaf9eb5fe4a56c7,7.0,1.0,1.0,1.0
3021,b838c950b397ebed94eb11b473f1f17428a1443d,6.0,1.0,1.0,1.0
3023,a56635a56f2afb3d22d9ce07e8f8d69537416b2d,2.0,1.0,1.0,1.0
3025,b0d5e15cc4d76efacdfe8d974f50d2afc25123fe,2.0,1.0,1.0,1.0
3027,d4cd4f9586f87a5fc828b4c4698aa4faf56c96fc,11.0,1.0,1.0,1.0
3030,2701a1ad04ebab0c8fae8beb4586383a5a70ba0c,2.0,1.0,1.0,1.0
3031,a1889c0d2039a53ae04abb9f20c62500bd312bf3,26.0,1.0,1.0,1.0
3034,21f5690ec7f5a5fa278f2b818a7ed722becd6995,4.0,1.0,1.0,1.0
3035,21f9fcd81593e201172160853b8647336fb81f4f,5.0,1.0,1.0,1.0
3039,734c2992828c66cee3feb21ecd30a6ac44aecc51,1.0,1.0,1.0,1.0
3040,87cdb9894b9367237f25e5a4c381eb8e594e782b,30.0,1.0,1.0,1.0
3042,88a44e51e9a5202f8856f72400fc87a39205186d,1.0,1.0,1.0,1.0
3043,a21f3c2a04d8a8d26b4bf3523368380feb8742b7,4.0,1.0,1.0,1.0
3044,81455e72211e41972cca1d4686bc07b2e93b81e1,1.0,1.0,1.0,1.0
3049,d20a80f0e6eb9a4f31489a0518a9ba0754eeee12,4.0,1.0,1.0,1.0
3054,8c82b13a2c2b22fc395f39b6aba301e7fbe09440,3.0,1.0,1.0,1.0
3056,f750323009b6540cc614304fd784300b49506797,4.0,1.0,1.0,1.0
3057,eb66b2d301033e33c29fedffc6a317003d1e632c,1.0,1.0,1.0,1.0
3059,ebe5c543cf8ed3010881a8d863e954b961013fea,6.0,1.0,1.0,1.0
3062,b7a8212cae06f3bfa810f941f455bd8bb9aa8528,56.0,1.0,1.0,1.0
3064,791a1dddd99d5fe759072c88fbac5d4a311e188d,2.0,1.0,1.0,1.0
3066,2e30d14f12421f39329faefd5ae92b02cc9ff255,4.0,1.0,1.0,1.0
3069,d9798aa6c33b4da68d9f798e71dca138c9501f74,10.0,1.0,1.0,1.0
3072,402a3998ba6ba81bae6ac586ada55a0dd6a7c287,1.0,1.0,1.0,1.0
3075,278660a44648e02c3a75b6161acd31fa120067fc,2.0,1.0,1.0,1.0
3076,7077f22f0645eeb69dca31da8e925daf7e3c1220,12.0,1.0,1.0,1.0
3079,3040c8203d68a9a0564af81729085054fd6b5b03,1.0,1.0,1.0,1.0
3082,9408d8f0f86b9eaafc3c5a07f148f009a6abcfc6,10.0,1.0,1.0,1.0
3084,99a1b74395a51b5be91a92c23da47c0032ff7507,8.0,1.0,1.0,1.0
3086,dc6eb27bdd3d214568f7d77a317c202c10222511,3.0,1.0,1.0,1.0
3087,386d95b3ad6f6dad61d0be379873dca66595c1e4,23.0,1.0,1.0,1.0
3090,b11b6ed0f97f900f5c4bba9b3abcd2d2dab73ca7,7.0,1.0,1.0,1.0
3091,4ba7d0f0eb68cf7731ead4ca20e540d0266cfa8e,1.0,1.0,1.0,1.0
3092,cd78dfc6c6e321a310a73ef7b0df3d262704dd55,10.0,1.0,1.0,1.0
3094,9fc0fd6b052be4390138bb6c4bae07d6b7e1aa66,2.0,1.0,1.0,1.0
3095,0cbf324e90ef0d03b79eade46123479849f6b02b,5.0,1.0,1.0,1.0
3096,1f3aefb5dfcaf28c0a0b5c270ca120818da88f58,3.0,1.0,1.0,1.0
3097,6cd6159d4b1695427105d4b8b2e355e1d0509ff4,2.0,1.0,1.0,1.0
3100,c45b4fd416f5497b6b38dd70acc0e5b01399e5c9,19.0,1.0,1.0,1.0
3103,f339664c0be145b381c788bc0d5c07fbe1dd9d85,32.0,1.0,1.0,1.0
3107,cea2cc735ae125187a28cd30a000ad62749f948e,3.0,1.0,1.0,1.0
3109,97996da1787d55cda95fd4209a4affbef9346c53,10.0,1.0,1.0,1.0
3111,bd7de5cea225f85b218730eddf7476dd6260bafc,2.0,1.0,1.0,1.0
3114,c1fcbaa57a9fe6337b2ab718255d3f2d157efc1c,7.0,1.0,1.0,1.0
3115,453dd922c4db55905796209af4be1503c54cd84f,1.0,1.0,1.0,1.0
3121,76372381dd6f5ed4b53fae0c00666e25680e21c5,3.0,1.0,1.0,1.0
3123,c9a312f1c1aeee20a1b6637cb6454890d35371f7,7.0,1.0,1.0,1.0
3127,710708e82bfbdd392ebdef5743e68fef0fde91a6,22.0,1.0,1.0,1.0
3129,61fc39204bc0db0070267fe0f7920c38b0af87ef,9.0,1.0,1.0,1.0
3131,9ca9be2b09ea1b5289b936e917c8a93119a65736,4.0,1.0,1.0,1.0
3132,5b36f1deefa63ef71cd3c3933781318ac61c5469,1.0,1.0,1.0,1.0
3133,beab47d55b883e85bec7771a899ac791c6f92c80,3.0,1.0,1.0,1.0
3134,4aa6118811c09c75f508f3f070328c71292f1ce4,2.0,1.0,1.0,1.0
3135,b2d7c7f7a69fd953626c3e507bac70e18b21f70e,6.0,1.0,1.0,1.0
3136,abae9479ca9fa5616ae0debfbda54bf5424001df,6.0,1.0,1.0,1.0
3141,56238e456c58a6a3ed905828e16a6d8d6d9c2b04,4.0,1.0,1.0,1.0
3148,29e931c02b0e54f3d36b930c118e69b507b4b6ff,1.0,1.0,1.0,1.0
3151,4585ef11d23aa9dbbf776b135ba70577df97587b,7.0,1.0,1.0,1.0
3153,64a40c84001e55001a4d80496b6b56e4d04e4360,3.0,1.0,1.0,1.0
3155,884dc5a2d39cae6dec323163654a99bda8363399,2.0,1.0,1.0,1.0
3156,6de3f58bc32cc10516b286b26476d5aa65c6d1e5,3.0,1.0,1.0,1.0
3161,26692f53ef550f7b8dc43fc5171c6187094632a8,2.0,1.0,1.0,1.0
3166,2049f1ea88fa07e5912c67c4c623bb342b4b02af,43.0,1.0,1.0,1.0
3169,ca9380fd68514c7bc952282c1b4fc70607e9fe43,34.0,1.0,1.0,1.0
3171,308c32f9e8f4ead8e6b37ed3a479ac5f95e58707,1.0,1.0,1.0,1.0
3172,aeb35ebc5f54bcdd7163f5282a3f39bc48c75cae,6.0,1.0,1.0,1.0
3177,382f00561cf322d63bd5f946f226ec630ee9866a,2.0,1.0,1.0,1.0
3178,bd6973ea6eafc8dd62ba04fea0eb4220efae0d20,4.0,1.0,1.0,1.0
3179,4981c2b7abfe92a7ad3c9888b8a1ada552d49406,4.0,1.0,1.0,1.0
3180,b7b17633d866e79a192b6e616c644bb6f9301a3f,1.0,1.0,1.0,1.0
3183,2e1c958de4e22b6badc13dba1a0ebaa5aa798664,9.0,1.0,1.0,1.0
3185,1e9d1b13efae7e0a2705611d47ae5f07e27015f0,1.0,1.0,1.0,1.0
3187,1d5bc03a8183d12c7daf4e7c69cce8d9c4b9a86b,2.0,1.0,1.0,1.0
3190,f70cb33b9c270f4f1a7f28327e7d35dbf1a6fc40,3.0,1.0,1.0,1.0
3199,a0137817476ce9dc8c5cfd8078862796bbb8c70c,7.0,1.0,1.0,1.0
3203,14ea960164ecb25f7617eba33e7c7f9163e93e7c,2.0,1.0,1.0,1.0
3204,062261be4e39e35bdf2fba16a4b2d8a432ae8281,26.0,1.0,1.0,1.0
3206,86af47413a626f9804f48b354e290459660177ce,2.0,1.0,1.0,1.0
3207,08c6e3a57877ceda5c2f4c99ae7d433b8eef779a,2.0,1.0,1.0,1.0
3212,7b04690a358ea44c35ad7e3af08ae4544d2175f3,2.0,1.0,1.0,1.0
3217,77c77e3f074f576a39534bb9b10b6f1b4d91a8db,5.0,1.0,1.0,1.0
3220,b72091f2fb28fb9e2746010b54d6cc3c27924e6c,22.0,1.0,1.0,1.0
3223,d41014b92d60a6b375aad9b6ebc52201ee58df70,151.0,1.0,1.0,1.0
3229,bedf0883cbe3015d21aec5ed47ddffb429f6cca7,3.0,1.0,1.0,1.0
3233,959f724728b6a1cb5185230972119dd7bc8b610e,5.0,1.0,1.0,1.0
3236,975da35f0f6e33d9a86e5d3ee3c89cb5942d872a,3.0,1.0,1.0,1.0
3238,f64d204b5cf21b282445ba2fa357d970028c9f52,7.0,1.0,1.0,1.0
3241,23978161f90e5a3200ad6ac9b0d534911e4cbb28,52.0,1.0,1.0,1.0
3242,39af455daf0fda8fb71123b101ba21209173f37e,7.0,1.0,1.0,1.0
3243,2eeaf0bbca79412f15d00a08b930cbd9235fc3a2,5.0,1.0,1.0,1.0
3245,d6589722846a57a4ddf7af595a7f854ff5180950,3.0,1.0,1.0,1.0
3246,4087a5f2e5e75a6d0231d1318bada1a12972a5fd,13.0,1.0,1.0,1.0
3247,746ad9a7a1fef789a9f579441b4a7b686fa85aa2,5.0,1.0,1.0,1.0
3249,67822649d7305caf3dd50ed46c27b99c94eff996,7.0,1.0,1.0,1.0
3250,192b3ffc4cd47e021b5160507dd885516f345b7d,3.0,1.0,1.0,1.0
3255,6166a76f5ef7619faa28b38d7817e5fe0e509942,24.0,1.0,1.0,1.0
3256,da9bef6735d3c5c1c0cd16717acee18d56dd59f5,3.0,1.0,1.0,1.0
3257,99cf4b267e4863b95c7d33f59371b6ccdfd4a4ce,1.0,1.0,1.0,1.0
3260,d98808a253f209465ed9f415c565f4c294a213b8,1.0,1.0,1.0,1.0
3262,042604d2a3ee59c84f8293988caf35bac5de9eb3,21.0,1.0,1.0,1.0
3264,870a2761a8df7dea7449b4225c9babcf22c6ead4,4.0,1.0,1.0,1.0
3268,fc30c30554d8a28cccdae846e31294255e392cff,1.0,1.0,1.0,1.0
3270,c14ea0ca659d378dd377e417162ebd908d1da4ce,3.0,1.0,1.0,1.0
3271,52ea9a7d7946c03aa1f9eeb71adb0191402724dd,11.0,1.0,1.0,1.0
3278,b8d9cb2a2226118fd71f657c80b06b670a653022,3.0,1.0,1.0,1.0
3281,eff79aee91dd07e944df65fa448c8baeee7709d8,2.0,1.0,1.0,1.0
3284,fec692503055702e7eb0f03612e9bf3d509a9c06,2.0,1.0,1.0,1.0
3285,b292394d4f1909ecad42150bf8782c3000d101b7,3.0,1.0,1.0,1.0
3286,8d0514d5631d8ded3fe42c3a16727039b576f18c,3.0,1.0,1.0,1.0
3287,18526c7896fca5229c8d7b4b415605a17f9952d0,1.0,1.0,1.0,1.0
3290,a84b7fd5f7539a1eca943a17ba9d7cafc10f3f90,1.0,1.0,1.0,1.0
3291,5869066a57d39c9aa5c6204dc89ba8c7e2abdf56,7.0,1.0,1.0,1.0
3296,c146fc9fc9bc1dc0f629fe83d49f32ab0f11bfdc,10.0,1.0,1.0,1.0
3297,3200a71207c7d4ec4e961c0ef7ac50361de30e9a,5.0,1.0,1.0,1.0
3301,07824d3d69e923a5173f9066469c81d83c8d6eab,36.0,1.0,1.0,1.0
3308,45145f9ab143727335477570b436c464880714c8,2.0,1.0,1.0,1.0
3311,c7bcae467290895a060eaa191fce793b77e143a6,1.0,1.0,1.0,1.0
3315,c4226c547f3c1e69989f843cf8d3d7b2f295ad3f,10.0,1.0,1.0,1.0
3325,9076b09e07da4b2644a17d7d18e117944cbc09be,1.0,1.0,1.0,1.0
3329,769f01ef61eb212510d981bfb535cafd33c11a81,4.0,1.0,1.0,1.0
3335,cccad8f9f0f1be585c9dc534857ca9c67e538836,5.0,1.0,1.0,1.0
3337,c39341cf0d08357f448f4c2fffe2ebcc9495fd01,3.0,1.0,1.0,1.0
3341,8247bcb998f2824f89da2eb5ec21f3e7d4fa66a5,1.0,1.0,1.0,1.0
3345,aa57b93b27eae1156c9a66a4ea85076f9a38d135,3.0,1.0,1.0,1.0
3347,ad053a962f1e83597ec8388716619c7633a00ef1,2.0,1.0,1.0,1.0
3352,84bda909312a5df79cddad875ea6b468cf18da03,3.0,1.0,1.0,1.0
3353,f51f90300010937bc9a2455cef88366448a6e718,1.0,1.0,1.0,1.0
3354,0d44b410a01a75daff60ce4cb78313135cdb3649,3.0,1.0,1.0,1.0
3356,9d9921e93078075b9142b7e8d68a038416967d4c,1.0,1.0,1.0,1.0
3357,0ae13e9e673786985b6910d5a051bc7cea038ea6,3.0,1.0,1.0,1.0
3359,9f9857bb5e147b977b9878c46e3dd87c9e8caf50,1.0,1.0,1.0,1.0
3361,f9a113d65fa56d8e8e662e37ec2fbeac0d52aa01,3.0,1.0,1.0,1.0
3364,508db592e2f54d731bf2f5eabd9642a1a566f276,7.0,1.0,1.0,1.0
3370,a0ffe4c0908b27b35ce56d35ba6f3c10be3fd371,8.0,1.0,1.0,1.0
3375,09dd1af2e011a13adce65b74425dfe31e1985e64,1.0,1.0,1.0,1.0
3378,a51faabc666c054cb2d983fcd5152aa6d0b80604,21.0,1.0,1.0,1.0
3381,1134507ca420fadd465ebdbc4f6c5d5798d6ab87,3.0,1.0,1.0,1.0
3383,704b3f4c11e0b1265a41472b6b25dd9e3d205674,3.0,1.0,1.0,1.0
3384,d58c0e95622c0de271ae57c083ad25ff4eb032c8,6.0,1.0,1.0,1.0
3385,8b455561d28bcfac17d6910e64c616cf684da07f,11.0,1.0,1.0,1.0
3386,93026e217b46b70f9719caf69e716fa3bbe1d20c,1.0,1.0,1.0,1.0
3387,9d9f5a2dac916013d9b0560e176a7619f7bf958d,4.0,1.0,1.0,1.0
3389,0c457490ded4fd6529791b650f45091f05b4be45,29.0,1.0,1.0,1.0
3392,6c614a50206ee56c21b34cc02d0bd40e756db87e,4.0,1.0,1.0,1.0
3393,6e0c64f4ddf4a76a04108c1e24132d5d7dea8872,7.0,1.0,1.0,1.0
3396,d67b1b03254c501fef371b0e5916c94a52bfc2c5,2.0,1.0,1.0,1.0
3398,fc18111b8973e2c7cc0c2ba6183795e5266ddff7,7.0,1.0,1.0,1.0
3399,d1d70e5dc2cfa9047bb935c41ba808ebb8135696,2.0,1.0,1.0,1.0
3400,e53a99eb154d1ab6a7ddcaa960b4bddc701c7c2d,3.0,1.0,1.0,1.0
3402,c2777f98c205148f1a0d4f9ac03b9cb20b39b2da,9.0,1.0,1.0,1.0
3403,72f86db4dd5eafbadd45c9092df73c49f320f638,9.0,1.0,1.0,1.0
3404,97db4b9d02a8fc2f06514f10f6b426b97f6f7a0d,1.0,1.0,1.0,1.0
3405,bfb7ff2c0bf322a1780e1cf2479ace7a5beb8ab9,6.0,1.0,1.0,1.0
3407,d0b03c5fe469ed0f3d7d94372c8bf77c64fcfce8,8.0,1.0,1.0,1.0
3408,daa3d67fa3b5a997761ba594c6bca41b3e78963f,3.0,1.0,1.0,1.0
3409,137fe48d3956a1acfe1851d07ef1fc30fa405e84,8.0,1.0,1.0,1.0
3410,022f09784b85396b4ceba954ce28e50de4882281,10.0,1.0,1.0,1.0
3412,c1dc8288fe15425bb0620df9959182f32de51b4c,16.0,1.0,1.0,1.0
3415,67fe94175a3e2da2bb0897f644ed856b8528c633,3.0,1.0,1.0,1.0
3419,dec2e82a91411f0e1948b49b5c36fa1c566de227,1.0,1.0,1.0,1.0
3422,550d6da288df57f154ca27c4acb1c398ced42ea9,3.0,1.0,1.0,1.0
3427,60f40107ab7d722810fd8aa3f52590752a0a3acf,3.0,1.0,1.0,1.0
3430,4fc8a4b2a4dd7704d950a01b1afec5e86af60565,1.0,1.0,1.0,1.0
3432,8d438bef6556315a23781fd673f13f7bfb94047d,8.0,1.0,1.0,1.0
3434,fef5b2ba2d269b3ef7683cf8bc5b87a0461f2bae,1.0,1.0,1.0,1.0
3438,e98c89e05e8b33ad40efff2012c1404e39d12ad8,9.0,1.0,1.0,1.0
3439,f058dc80d6f964fa466650f74290a964a7f91c92,5.0,1.0,1.0,1.0
3440,005e8709c6179b75830971efa891c7ed33e02d1e,18.0,1.0,1.0,1.0
3441,ef76cc5bae0be6e382af0596fc9eb59d0546d50b,4.0,1.0,1.0,1.0
3447,8b32bf5e37328c0ef267bc95d73b55e52f72ac77,2.0,1.0,1.0,1.0
3448,63ecf572481c99f9148af5fcc8d1530c962bff18,3.0,1.0,1.0,1.0
3449,4c1d8def9d5bbd642782893ccd849963f1811ae6,2.0,1.0,1.0,1.0
3451,232827fb8168d07844a589f0d4991afab16a23ea,3.0,1.0,1.0,1.0
3452,4de85cd6d6018825e19f76f1208775f23ecc393f,13.0,1.0,1.0,1.0
3458,2f0b57901b6cb1a340c16a408d9da968252eed4f,1.0,1.0,1.0,1.0
3466,1a867c33bb65f2921351a9bdd98548bb96f0ff8c,1.0,1.0,1.0,1.0
3480,05cdbdb95f98fcd080e7494f7d0ca4886aed3c64,1.0,1.0,1.0,1.0
3481,a73df85892964a436f9c7f2f803e143b8c97d1ac,4.0,1.0,1.0,1.0
3482,966a5d1b85c45f1b55abbc1b595e0b5ca14b87db,1.0,1.0,1.0,1.0
3484,e5840c78f3c9e3d950363e4305b65183f2998a73,7.0,1.0,1.0,1.0
3485,c24249f5745f426d70c274e7f4dd70f32838c564,26.0,1.0,1.0,1.0
3486,37fe58ba6832de1df88f3734d8e18f6da6a06971,5.0,1.0,1.0,1.0
3490,bb106dc0e227f7a04d9034cad25913b3c21146a8,3.0,1.0,1.0,1.0
3491,59b4caeb797494043f5f3b98a610f5d9b75eefa3,4.0,1.0,1.0,1.0
3492,aefa8b6bf48fdcc904de4f166e59ab37fb750dec,2.0,1.0,1.0,1.0
3495,7288cadc199ebeb1e34237f999efa1368e4a3daf,1.0,1.0,1.0,1.0
3500,544c55c810a55dcfd2febbc33105642923be9192,3.0,1.0,1.0,1.0
3506,fb3cdd16f2f89f535f66531c3f811af8f0f0428b,125.0,1.0,1.0,1.0
3510,6db16718c964d6d7d26cfd03ae1e0e7f9c484862,6.0,1.0,1.0,1.0
3513,df6785681be9f05435f4299b921c41397ea061a1,1.0,1.0,1.0,1.0
3515,67f72776b6674ca2b4602996bd3e235a4f38c4b4,1.0,1.0,1.0,1.0
3516,4188146566a9f1d57dfce77fd9457f7304b69dfa,3.0,1.0,1.0,1.0
3518,1525ecfce19b56e8c26b52d15f7b4617c9f503ba,5.0,1.0,1.0,1.0
3524,94926121692381247090b35ec68aed124260f05e,13.0,1.0,1.0,1.0
3526,f6f7ee9af7554e4d167ccd0ffe7cb8da0aa954f9,12.0,1.0,1.0,1.0
3529,d2900bd63f65bf1f40bf17f3c51457ae29fae6a8,1.0,1.0,1.0,1.0
3531,db8b624d55e65ad5d8211a9fef66fa7f16bd13a0,3.0,1.0,1.0,1.0
3532,f8e8be1c1ee67801d26f0d1e9548b59cbf607bf1,29.0,1.0,1.0,1.0
3534,59e267c07b887015d13ec65167b75b2441d04109,3.0,1.0,1.0,1.0
3535,e2ab3218f46bce3380189ba4ac2a8cbdb2ae6272,1.0,1.0,1.0,1.0
3538,6057912d7baad31be9819518674ffad349a065b1,8.0,1.0,1.0,1.0
3543,adad44d1322c6657a96fa1681ded9bb0c3bd56f0,3.0,1.0,1.0,1.0
3544,aa90e9904dbc9d2ae4d333f1ff58018374d545d5,1.0,1.0,1.0,1.0
3549,d93089df1b752e4da048cd7f4749d29120b65e55,1.0,1.0,1.0,1.0
3550,36cf942adf78c215f381554dfbac0ef8d05a6c21,7.0,1.0,1.0,1.0
3553,5168a73ce32d38170a943aab4ff3402e2ddce641,5.0,1.0,1.0,1.0
3555,79c09c122f48d2503a6a5a164328c7f9fc8b1a1e,1.0,1.0,1.0,1.0
3556,c2365b9388e8ec19305e3f449c1826e7493d156d,4.0,1.0,1.0,1.0
3557,bfcba2d0352f7916e98a1cec54c1c2473da6f4d6,3.0,1.0,1.0,1.0
3560,d01efceeea99d91022e14aa4169857b1256bcba5,15.0,1.0,1.0,1.0
3562,80d23ff6b39862055eef9665fc602e99bc6dc180,1.0,1.0,1.0,1.0
3563,e87d9f295a7f3e9e7aae7a64f8fa9b45ceb1bf1c,3.0,1.0,1.0,1.0
3564,f57eda296dc327fc3f5d21099cf232bcd004237f,1.0,1.0,1.0,1.0
3565,84d216c6984d5a4ef62b32652a0cefa75cb03ca3,1.0,1.0,1.0,1.0
3566,e2e0c7c9ddbe6b79fe647aca5eea3a405d38ada4,7.0,1.0,1.0,1.0
3568,6e3d6ca0bf91bcce0453fff9b597154ff6bb9731,1.0,1.0,1.0,1.0
3573,773e82f6cdb026282ff7d26aaac291a5fa84ee3a,1.0,1.0,1.0,1.0
3575,8c6b00c816191ded80d1ccd5164b53168255ec15,2.0,1.0,1.0,1.0
3578,650a2c02b5a0eaf46209bf505f95739366119bc8,7.0,1.0,1.0,1.0
3590,beb9969b8a644991dbfdaf18b9f1161a39a91df8,4.0,1.0,1.0,1.0
3593,cae296c42c94a27e0abdea96eb762752d1ba4908,3.0,1.0,1.0,1.0
3594,37cd0c994fc8ecbfb258c4be2442d9d6f31447ea,4.0,1.0,1.0,1.0
3595,772849512798833daca4d88869c15604af3fbb9f,3.0,1.0,1.0,1.0
3597,2fb2ca6f5b953192d5a94fcc778d9abba06462df,5.0,1.0,1.0,1.0
3600,4aa25bcb7dac2d583f1557e2be2d0b598581da54,1.0,1.0,1.0,1.0
3605,1ede9b52fa911c9a523cf6bc40b5a2b134db957c,64.0,1.0,1.0,1.0
3606,8383c6bf9356cfd7093f7afbf16d2b8b4e1c2772,3.0,1.0,1.0,1.0
3608,75ed0a897208c3273fd8dc0f71e1417dba5a049b,3.0,1.0,1.0,1.0
3609,3d2f6d41d1588c975d16c5969726d018bba90794,7.0,1.0,1.0,1.0
3610,dbfe89877741726c30efb41f0132e247a78c3681,7.0,1.0,1.0,1.0
3615,a81df9eedf7d29d747c86fed2402bd416bacd7a3,2.0,1.0,1.0,1.0
3617,d0e0507ad6ccbeaad1f6bfe5923bdc5110df8636,4.0,1.0,1.0,1.0
3622,0af764e3f79afe7c758856a2a9376e8ee4f812d7,7.0,1.0,1.0,1.0
3624,ffceca8c1739938b58cdc5ce375d33a13150f7af,12.0,1.0,1.0,1.0
3627,4d1d99807ae6a291faf3ac0732257a56d93598ed,2.0,1.0,1.0,1.0
3629,9579a974d1018c7f1d42455c29aa3f0d512c99fe,6.0,1.0,1.0,1.0
3631,b6d595e3f74fe0dd9edc0d5bf30cd6e6fe29f023,1.0,1.0,1.0,1.0
3634,90145c9cae26002ebfb61f6566f6f15ca448f5d3,4.0,1.0,1.0,1.0
3636,0d0659c78d7ea29ad6c3c538dcaae0227f31b9d2,4.0,1.0,1.0,1.0
3640,cd55ef5a10d1a2ea09853bc5fa40aadaf9f80614,4.0,1.0,1.0,1.0
3644,12d1ee1f2df0ee56441a76a0ad0984936b046aa8,1.0,1.0,1.0,1.0
3645,1b6cb29630ea1a10205d67901b94d4bfa2408f4c,12.0,1.0,1.0,1.0
3646,14648d6534477952633ee3ecadb31cf227414f13,1.0,1.0,1.0,1.0
3647,33e7664a0af6e9a516f01014f39737aaa119b6d9,1.0,1.0,1.0,1.0
3649,641d2f63cfe24539e154efa2f932937934c27dde,1.0,1.0,1.0,1.0
3651,0fbcae222b8aa3a47034a484e02e7fc14050c783,1.0,1.0,1.0,1.0
3655,f35691062a138484b51bf53b36ae8a4495d8fb91,4.0,1.0,1.0,1.0
3656,084244646217ec83970facaf7baf200c02a8183e,182.0,1.0,1.0,1.0
3658,fa54cc70ed2eddd96773ffdf4d96d23ea7483e56,17.0,1.0,1.0,1.0
3662,2c24d454060ae76d7fe2aed267944723001faeff,1.0,1.0,1.0,1.0
3663,3defe84a76d5055b24e2e04b5171892fa9455566,1.0,1.0,1.0,1.0
3665,6f51f6cf6822f9da02cd91ced4f002024af419bb,4.0,1.0,1.0,1.0
3666,56f9ebe641d613916d3dce710004d48ab66660fa,3.0,1.0,1.0,1.0
3667,1051937d465665e3360ea7d9a3d2adfd86f47dd4,14.0,1.0,1.0,1.0
3669,16d55be4cc694f76bff0cd99a8101e943e878d38,4.0,1.0,1.0,1.0
3670,37b8e1ca0fd7adce1c75b5d95e5515bd2dc234dd,3.0,1.0,1.0,1.0
3674,5c2edefed74fb29b35634bce1b4c38ce1fdb2ce6,6.0,1.0,1.0,1.0
3676,bdf76e36765970c64624d32150b656dc6669ddc2,5.0,1.0,1.0,1.0
3680,5a2d8292f1051c1d1c08fc1732c74ac12ef61452,4.0,1.0,1.0,1.0
3682,56ec0fb10c9f8b35a2991871ea879840d1a0cbde,4.0,1.0,1.0,1.0
3686,496baea013b6c9ef7eaf80facc50b4317e5cd39c,6.0,1.0,1.0,1.0
3687,945f0185610dbad16b6741b55cad86cc72fb559d,4.0,1.0,1.0,1.0
3688,828296debf7853752e47b6abfa608ab0172e53ec,3.0,1.0,1.0,1.0
3689,4eef520d2499e0c5cfed65f4a91fb0f4663a26ec,2.0,1.0,1.0,1.0
3692,ef80e87d20d115eaee15da666f1a3551328205bb,5.0,1.0,1.0,1.0
3694,9bca62661eac95702ed0118c578b079fa76e4a63,1.0,1.0,1.0,1.0
3700,073f7f99a0054a3af6ecef1d0ce12aab9c800460,5.0,1.0,1.0,1.0
3702,c46ca3c8310b61d253a39ff1375ea97912794cd1,3.0,1.0,1.0,1.0
3708,75c353ecacf54dbcca5e2e4388088893aac0fc34,1.0,1.0,1.0,1.0
3709,56e2f23b7225d2e7b42826aee065cbf96834114d,1.0,1.0,1.0,1.0
3710,e24500193bc39ef197d9f96af5850e7345fed84d,1.0,1.0,1.0,1.0
3714,073bd90f03d98bc3168865f21573c9b232777c13,4.0,1.0,1.0,1.0
3718,f255b9cccaeaa03ef6e58f7762bf7249b3dd7ea2,3.0,1.0,1.0,1.0
3719,21b066f19a81bd2af496745796914cfeca7a8ea7,12.0,1.0,1.0,1.0
3720,f461a1d80c865e5ec4d24107adbab8b010b60e32,1.0,1.0,1.0,1.0
3722,385269885f156c76518748fcb215bd2ca81ef000,6.0,1.0,1.0,1.0
3728,bf54da7d3a49d3359574cdc1590bbc79ee19be6a,5.0,1.0,1.0,1.0
3729,71b9d0aeac4c7070229f309bc901382422ab5708,15.0,1.0,1.0,1.0
3732,fbc09d3aa1510552e36d9bae05def25d039a98f2,8.0,1.0,1.0,1.0
3734,8281db3b52c1b0e0bd249e8700cf35e64c1e13bd,6.0,1.0,1.0,1.0
3735,c5dc9a3581f486a738f82a5317229d494d0f475f,21.0,1.0,1.0,1.0
3741,9b95d95d5eba5a077283423616b4ec3329d6ab00,1.0,1.0,1.0,1.0
3748,7f2e6a5d8608d0353b017a0fe15502307593734e,3.0,1.0,1.0,1.0
3749,bc47e84258be3e49c14be65a111f2117ecc986f6,3.0,1.0,1.0,1.0
3751,5fba610ec94a1290fc299ea051e47d55da9059ba,3.0,1.0,1.0,1.0
3753,0c9e21d397908201f28c5352cf05942d9954b736,5.0,1.0,1.0,1.0
3759,3653910714a4a9b19aadb202c24f7b1ae61d3556,6.0,1.0,1.0,1.0
3760,7abdcffceea0809cf2a92b54a333504b417c4a04,19.0,1.0,1.0,1.0
3765,eb8374e71f941a1b3c2ed6ea19dc809e7124dc5d,14.0,1.0,1.0,1.0
3770,3a8ca95e9d62980fd3b41165ec05032c63ce21da,29.0,1.0,1.0,1.0
3771,3094141c6532a4f748425c21c091001f218da8ae,21.0,1.0,1.0,1.0
3772,bb65f5048ee34bd6a81288382ef0a608ccfcd914,4.0,1.0,1.0,1.0
3774,5b5ba2af82e07a11681d9908fef0f22c9eb70abb,1.0,1.0,1.0,1.0
3776,dbfc189cc59adb2150e7e7b461d73e5a40e1158c,1.0,1.0,1.0,1.0
3778,929f49bf225b1b6cd04d0a7b9c0f7377d9131220,12.0,1.0,1.0,1.0
3779,ec530829ed064bc63d260f309e3ef88e0764132b,11.0,1.0,1.0,1.0
3780,602129c8d1da0b2d43f2afae2ff7f1f2919f6eaa,1.0,1.0,1.0,1.0
3782,786b32f892dc341b607445bdef29d8e41a840925,1.0,1.0,1.0,1.0
