,commit,operationsSum,hunks,fileN,type
7345,9cd8047b463f213c294f756119ac353312e7a152,3.0,1.0,1.0,3.0
7346,bd6a60afeb4c9ada3ff27f1d13db1a2b5c11d8c0,8.0,1.0,1.0,3.0
7349,be8719a610003297c28b140f1ebd4445aef1d613,3.0,1.0,1.0,3.0
7351,b1e9be8775b85d761cdb91386200a04d741f6a0d,7.0,1.0,1.0,3.0
7352,e4af4268a34d8cd28c46a03161fc017cbd2db887,2.0,1.0,1.0,3.0
7358,5665c3ebe5ee8a2c516925461f7214ba59c2e6d7,2.0,1.0,1.0,3.0
7359,8e9d78edea3ce5c0036f85b93091483f2f15443a,9.0,1.0,1.0,3.0
7361,124482935fb7fb9303c8a8ab930149c6a93d9910,1.0,1.0,1.0,3.0
7368,95468892fdfeef6d1004b524e35957629efdbe00,3.0,1.0,1.0,3.0
7369,d70c673153d42e8aefd5ac296c8159ef222d076b,2.0,1.0,1.0,3.0
7371,4e186b2d6c878793587c35d7f06c94565d76e9b8,1.0,1.0,1.0,3.0
7376,2a9ef8e1a856be8e526bb9b10fb98c5012f6e3f8,49.0,1.0,1.0,3.0
7383,c81f717cb9e0bd91dc4b98753cb2705ab0fe2801,10.0,1.0,1.0,3.0
7386,4906f6891ef987637b766dfaef1c6fc95804253a,2.0,1.0,1.0,3.0
7387,5b415f1e79e0c09366f26e3eabe751642059285a,1.0,1.0,1.0,3.0
7388,d6a8b72edc92471283925ceb4ba12799b67c3ff8,1.0,1.0,1.0,3.0
7391,fb6ca6d154cdcd53e7f27f8dbba513830372699b,1.0,1.0,1.0,3.0
7392,49718b1741cb74d86eb8b1bd8f52ad6a013b40df,1.0,1.0,1.0,3.0
7398,688bb4158f64f3af0fe1d13e7642f8c4c402453e,4.0,1.0,1.0,3.0
7401,9accd46459b8c068540451fdab07dbfcefaf7280,9.0,1.0,1.0,3.0
7406,f6488c9ba51d65410e2dbc4345413c0d9120971e,1.0,1.0,1.0,3.0
7407,add284a3a2481e759d6bec35f6444c32c8ddc383,1.0,1.0,1.0,3.0
7409,a1e85378ba50694cf8f27b190c7e16d7c8dad276,1.0,1.0,1.0,3.0
7412,923a8c1d8069104726bde55c37cec66324ccc328,3.0,1.0,1.0,3.0
7418,d93a8f829fe1d2f3002f2c6ddb553d12db420412,2.0,1.0,1.0,3.0
7421,611a1507fe8569ce1adab3abc982ea58ab559fb9,1.0,1.0,1.0,3.0
7426,a38c274faad0ec6aba692e294ec751d04dbba803,3.0,1.0,1.0,3.0
7430,86b7709d48f0df8796bddd7e1ce45c6fb7a7c6ec,3.0,1.0,1.0,3.0
7431,e79ad711a0108475c1b3a03815527e7237020b08,23.0,1.0,1.0,3.0
7433,b7bc596ebbe0cddc97d76ef9309f64471bbf13eb,6.0,1.0,1.0,3.0
7436,d812e575822a2b7ab1a7cadae2571505ec6ec2bd,10.0,1.0,1.0,3.0
7437,7745384080ef70f7710530afa3e45477b126e056,2.0,1.0,1.0,3.0
7440,ddf6ce45a7b1193f3cf20ad234f35af3b998b8f8,49.0,1.0,1.0,3.0
7443,6489e3262e6b188a1a009b65e8a94b7aa17645b7,8.0,1.0,1.0,3.0
7446,ec79be26875f6c1468784876cb99192b7f41c7a5,49.0,1.0,1.0,3.0
7450,9f01b25048ad12b5d71f4f7d3b62ef737639a08d,3.0,1.0,1.0,3.0
7452,f76a610a8b4b6280eaedf48f3af9d5d74e418b66,1.0,1.0,1.0,3.0
7455,235c4a59278eb07e61d909f1f0c233733034a8b3,3.0,1.0,1.0,3.0
7457,9cca30688043eb1b6569f794041dfeec218dffa5,1.0,1.0,1.0,3.0
7468,c1d867a54d426b45da017fbe8e585f8a3064ce8d,1.0,1.0,1.0,3.0
7469,951caa6acf7121f88a9e8e04ef75bd0ac323a033,1.0,1.0,1.0,3.0
7480,9f66036b4f95f5e830d68a3ce90aeece0e0c4bf3,5.0,1.0,1.0,3.0
7481,d830f0fa1dd7ca447c38aec82cd44230e0b7ca75,4.0,1.0,1.0,3.0
7488,b351c39cc9e0151cee9b8d52a1e714928faabb38,21.0,1.0,1.0,3.0
7490,cfa146e4be274fd04bfdb26b3c96cdfe81a43dc2,2.0,1.0,1.0,3.0
7492,0fbbeba2427a842a1a4ac9f379ca2ca37ea907eb,2.0,1.0,1.0,3.0
7496,9ea3c498962bc63748e92c31c874169ab0726324,1.0,1.0,1.0,3.0
7499,387e100ac24a6c8f2b6f4ce572098447d2893008,13.0,1.0,1.0,3.0
7500,fdb77da4ca68ae17a39d58c9d5c00479a7e124c0,8.0,1.0,1.0,3.0
7504,3ebfdf885acedafcadceb4007e77438479094135,4.0,1.0,1.0,3.0
7507,ffb810563c0c049872a504978e06c8892104fb6c,4.0,1.0,1.0,3.0
7510,8a8e447b2aa1f9139d0bfc94a2a3426be9c8d40a,8.0,1.0,1.0,3.0
7511,d31dba58480c3cdd458f449261d72ecd15287792,6.0,1.0,1.0,3.0
7513,deee0214def5d8a32b8112f11d9c2b1696e9c0cb,3.0,1.0,1.0,3.0
7515,4061db03dd71d195b9973ee466f6ed32f6a3fc16,1.0,1.0,1.0,3.0
7516,ff0bd441bdfbfa09d05fdba9829a0401a46635c1,31.0,1.0,1.0,3.0
7518,8a5de52afc5f9a20a356e49351292d098cc455b2,49.0,1.0,1.0,3.0
7522,2c1bd26035491cd0ba7e49be6ed610fc4912fef9,3.0,1.0,1.0,3.0
7524,b5d724b1add6eabf3aa7276ab3454ea9f45eebd3,53.0,1.0,1.0,3.0
7525,1a125d8a2c22b11741fc47d4ffcf7a5ffa044dd3,1.0,1.0,1.0,3.0
7528,8bb6e9590b6a568c643d0e8e73e0689ceb489e01,2.0,1.0,1.0,3.0
7530,eb8895debe1baba41fcb62c78a16f0c63c21662a,8.0,1.0,1.0,3.0
7538,4596fe07679ff0fae904515691ea747467614871,2.0,1.0,1.0,3.0
7541,0fde0a8cfd0ede7f310d6a681c8e5a7cb3e32406,2.0,1.0,1.0,3.0
7546,cedc9bf906dae044443d403371c887affdb44168,3.0,1.0,1.0,3.0
7548,b2dbf316f32b44d174445f868a39b37e4608541e,1.0,1.0,1.0,3.0
7550,6583659e0f92e38079a8dd081e0a1181a0f37747,1.0,1.0,1.0,3.0
7551,d01032e4fd33110f9f3a085a36cb819c1dfc5827,1.0,1.0,1.0,3.0
7555,3b8d2676d15d6b2326757adb66b70a9cd6650373,14.0,1.0,1.0,3.0
7560,1623392af9da983f3ad088a75076c9da05e5600d,3.0,1.0,1.0,3.0
7561,4fb6a37c3f94c1cb4b828bfcc4347771e1628f88,2.0,1.0,1.0,3.0
7563,d12d04512c4430e29daede7f24b97f83f8cf259a,1.0,1.0,1.0,3.0
7569,d9a1abe4844e7591cd82e167a1a09e6546f6c45e,3.0,1.0,1.0,3.0
7570,5915136d4d3954867cced8a2297bddd16caf36a1,2.0,1.0,1.0,3.0
7571,d03874c881a049a50e12f285077ab1f9fc2686e1,4.0,1.0,1.0,3.0
7574,ada723dcd681e2dffd7d73345cc8fda0eb0df9bd,3.0,1.0,1.0,3.0
7576,ca2797ffaabc1f73cf8a73a30f709f0c1a6bef34,1.0,1.0,1.0,3.0
7584,28c32e99bdf5ab838e7179c1aaca5a35a07f2a2b,1.0,1.0,1.0,3.0
7585,4655a12b81edab7cc7b13ca4db4094792fb01b4a,3.0,1.0,1.0,3.0
7591,e1f8a19e6fc4f6d4267f6d3fe465553c3688f28e,2.0,1.0,1.0,3.0
7593,2b7bbc963da8d076f263574af4138b5df2e1581f,2.0,1.0,1.0,3.0
7594,c3709e6734daa4d9b37fe31592ebb0eb57bae1bb,5.0,1.0,1.0,3.0
7595,af15d2ce5d497ba6535dead782cfadbcc83d90fe,1.0,1.0,1.0,3.0
7596,2a13772a144d2956a7fedd18685921d0a9b8b783,12.0,1.0,1.0,3.0
7597,5572a9859fa55216597b8226717691956d3e53e3,1.0,1.0,1.0,3.0
7599,19bfafb2ed1a59efb979b6725ab7626a94f7e078,35.0,1.0,1.0,3.0
7602,304a48400d9718f74ec35ae46f30868a5f4c4516,6.0,1.0,1.0,3.0
7607,e07929810f0a19ddd756558290c7d72827cbfcd9,2.0,1.0,1.0,3.0
7609,22fe9446e82f1fe4b59900db4599061384efb0ad,3.0,1.0,1.0,3.0
7610,b56ff9d397cecdaad6c98c9d57cc6fea475e1f50,1.0,1.0,1.0,3.0
7612,bf67dfeb6899e140710d2138535b519dd8e46417,2.0,1.0,1.0,3.0
7615,5528d17de1cf1462f285c40ccaf8e0d0e4c64dc0,3.0,1.0,1.0,3.0
7616,4b1b29bc8801badd243694add02262e0955dde1b,49.0,1.0,1.0,3.0
7617,a3df4dadd446c0d7195f2bbe86dd5174426d8090,8.0,1.0,1.0,3.0
7619,cf9a2f3afc75d41a61cbc91e725b9ce0746c400a,5.0,1.0,1.0,3.0
7623,b927e1c20462c1ad9caf4c4fa3a30e838a2d4037,29.0,1.0,1.0,3.0
7626,679fe80fbe964ea7f9f71781c2ca65b630949da3,1.0,1.0,1.0,3.0
7628,6c8e4c92baaa5dc05ec7555e45711ff47adbc73c,4.0,1.0,1.0,3.0
7629,4e49627b9bc29a14b393c480e8c979e3bc922ef7,3.0,1.0,1.0,3.0
7633,5353cf089bb32b69a7515be909c14bf05fe2e81e,1.0,1.0,1.0,3.0
7636,3d4b7ae96d81dc8ed4ecd556118b632c2707ff08,2.0,1.0,1.0,3.0
7640,344c5bbcb7a282cc59e2f111c8801106c4fe315c,10.0,1.0,1.0,3.0
7646,409b545ac10d9548929557a75ad86540f59a2c83,1.0,1.0,1.0,3.0
7649,a97f4f5e524bcd09a85ef0b8821a14d35e69335f,9.0,1.0,1.0,3.0
7654,9c4bdf697c39805078392d5ddbbba5ae5680e0dd,1.0,1.0,1.0,3.0
7666,fbe618f216830f47b183858c3380d4767b1ad02f,7.0,1.0,1.0,3.0
7667,a5453be48e8def75a9c1b2177b82fa0e692c6e3a,1.0,1.0,1.0,3.0
7669,83f72151352791836a1b9c1542614cc9bf71ac61,1.0,1.0,1.0,3.0
7671,706778013bc5ee97970de3a2deee80b007e29c25,2.0,1.0,1.0,3.0
7674,263e80b43559a6103e178a9176938ce171b23872,5.0,1.0,1.0,3.0
7693,e00e8b5e760cbbe9067daeae5454d67c44c8d035,1.0,1.0,1.0,3.0
7695,078595043b490a5cf0c272fe90151be9a5d48973,45.0,1.0,1.0,3.0
7699,6fa455935ab956248b165f150ec6ae9106210077,2.0,1.0,1.0,3.0
7702,fd2e8ea597222b8f38ae8948776a61ea7958232e,2.0,1.0,1.0,3.0
7704,fc2780b66b15092ac68272644a522c1624c48547,5.0,1.0,1.0,3.0
7709,b21f2e81bd3fd8ed260590e72901254bca2193cd,3.0,1.0,1.0,3.0
7717,5185db09f46ed64d520d09db6e93852e44106628,6.0,1.0,1.0,3.0
7718,83db3dde2604d48e30a468c82da163dd1a8602b3,1.0,1.0,1.0,3.0
7719,edb22f06e08ac5b25ae2d9ad10ae31ac58ca0de4,2.0,1.0,1.0,3.0
7724,00456b35a527ee308c3a545624ef19b4ff71c8ac,1.0,1.0,1.0,3.0
7731,d1a59868efa65379482c79de997973b06cefb9d2,1.0,1.0,1.0,3.0
7732,b3e118224c011b885ef8331bd5b341f15b3bd69a,7.0,1.0,1.0,3.0
7733,de3da4f696b473e7810bd9837c18bf9fd30a9a6d,41.0,1.0,1.0,3.0
7741,ec34a01de31128e5c08e5f05c47f4a787f45a33c,4.0,1.0,1.0,3.0
7742,b838cbee0d6f0234406e435032b2304f3d05515d,1.0,1.0,1.0,3.0
7746,4cc948b94a222c310ae089c36718aac7a03aec90,1.0,1.0,1.0,3.0
7749,8056d47e77a0f7e3c99c114deab4859d31496075,1.0,1.0,1.0,3.0
7751,746db510395e32ff57b9f8582e520df6b3fac618,19.0,1.0,1.0,3.0
7752,496b318eb65558c1a3a4fe882cb9da6d1dc6493a,1.0,1.0,1.0,3.0
7754,6cafb12dc85a5bdc722791cc5070968413264909,6.0,1.0,1.0,3.0
7757,d0b3b119f4d9460f3947334cf384ae69c5417360,4.0,1.0,1.0,3.0
7760,1140afa862842ac3e56678693050760edc4ecde9,3.0,1.0,1.0,3.0
7761,fcc5f2665c81e087fb95143325ed769a41128d50,3.0,1.0,1.0,3.0
7765,6ac0483b35bfc7546398d1198b65ed7be17f3cc5,1.0,1.0,1.0,3.0
7767,5c868229da7014fc988a8d506264c43c1fcf7f21,6.0,1.0,1.0,3.0
7771,b0791dda813c179e539b0fc1ecd3f5f30f2571e2,9.0,1.0,1.0,3.0
7778,07bc76dfa19b10017b518dd9aa1b2719e8c863de,1.0,1.0,1.0,3.0
7779,82d6d8a4034a7480d582791763c89c328c2a8f0c,53.0,1.0,1.0,3.0
7782,e6e87b4bfe3720b4308a8e669078d9be58bc9780,1.0,1.0,1.0,3.0
7785,791cfe2684a74ed7155254816ff9e89e6064277c,8.0,1.0,1.0,3.0
7787,ab7f6f3010a6c5ae147541168705a446cee511e7,2.0,1.0,1.0,3.0
7791,2f8ad9a1b91bc6856860a2fea8b07e0c82c0ad0a,1.0,1.0,1.0,3.0
7792,19bde778c1fd2574cc020a618d7d576f260271ca,9.0,1.0,1.0,3.0
7795,75b245b3259133360845bc6de3aecb8a6bd6ab59,4.0,1.0,1.0,3.0
7796,8c651311a3a08c1e4815de6933e00a760e498dae,1.0,1.0,1.0,3.0
7797,ef50a6c59dc66f22eba67704e291d709f21e0456,1.0,1.0,1.0,3.0
7799,ef5c89967d50042b29937fb724e057c1aa3c5207,1.0,1.0,1.0,3.0
7800,611d3eb72aa7847a1081e6c1ac05fd2012652cde,3.0,1.0,1.0,3.0
7802,06a139f7a0885fa2c84962300edd181821ddc2c9,1.0,1.0,1.0,3.0
7807,411b67b4b6a4dd1e0292a6a58dd753978179d173,24.0,1.0,1.0,3.0
7809,89e8ea1278fb3b237159a1ca193002ef5c8652d8,49.0,1.0,1.0,3.0
7810,8010e06cc90367b4d3fba3b0ec3ced32360ac890,2.0,1.0,1.0,3.0
7816,ed0e3ace576d297a5c7015401db1060bbf677b94,1.0,1.0,1.0,3.0
7817,6c3069b1e7e983e176a5f826e2edffefdd404a08,3.0,1.0,1.0,3.0
7824,d78ae2dcc2acebb9a1048278f47f762c069db75c,2.0,1.0,1.0,3.0
7826,0d25d35c987d7b0b63368d9c1ae35a917e1a7bab,3.0,1.0,1.0,3.0
7829,8154549cb8ca795cbefda404cd6120398e5b145f,1.0,1.0,1.0,3.0
7831,200cce6a75061a3bf8d2e6b27c5cdcc7730893f1,1.0,1.0,1.0,3.0
7834,daf54f1f363a61c618662ef66d4bf09d2b090941,1.0,1.0,1.0,3.0
7838,c2e0fb966ad8ab3c41eb6fbf0239d06f287a2505,1.0,1.0,1.0,3.0
7840,d659e6cc98766a1a61d6bdd283f95d149abd7719,1.0,1.0,1.0,3.0
7843,3c4a8cc46e8cc17910020964689f3faf6bffb8ad,1.0,1.0,1.0,3.0
7851,975b3c474c13d29337eaf7da8f5f5c0299e4943f,2.0,1.0,1.0,3.0
7858,f8324e20f8289dffc646d64366332e05eaacab25,2.0,1.0,1.0,3.0
7859,863653fed0f449fb738295255cc834b271cfa088,1.0,1.0,1.0,3.0
7863,52fa2bbc8ec46255039e2048d616bbd0852ee292,1.0,1.0,1.0,3.0
7868,133b8f9d632cc23715c6d72d1c5ac449e054a12a,1.0,1.0,1.0,3.0
7869,196f954e250943df414efd3d632254c29be38e59,16.0,1.0,1.0,3.0
7870,596e41509550447b030f7b16adaeb0138ab585a8,2.0,1.0,1.0,3.0
7877,aa9319773619c9d0caf2c4abc3ac12dc879dc8ed,1.0,1.0,1.0,3.0
7878,48961ce62787502fe2afce2aeeb0ec306757a2bb,1.0,1.0,1.0,3.0
7881,07868fc6aaf57847b0f3a3d53086b7556eb83f4a,1.0,1.0,1.0,3.0
7882,1211c961170cedb21c30d5bb7e2033c8720b38db,2.0,1.0,1.0,3.0
7884,534bc4e3d27096e2f3fc00c14a20efd597837a4f,68.0,1.0,1.0,3.0
7888,f9d14250071eda9972e4c9cea745a11185952114,7.0,1.0,1.0,3.0
7896,87c687be055e67bc04189ce476690be73d16063e,49.0,1.0,1.0,3.0
7897,580549ef6b3e3fb3b958de490ca99f43a089a2cf,1.0,1.0,1.0,3.0
7899,ebe7fdbaf3e90ea22feade6c9f5e50f42b23b6d8,3.0,1.0,1.0,3.0
7903,9e91869544fc831d640cae1ffd0313b38657b593,3.0,1.0,1.0,3.0
7905,4045f72bcf3c293c7c5932ef001742d8bb5ded76,3.0,1.0,1.0,3.0
7907,b186b4dcb79b1914c3dadb27ac72dafaa4267998,3.0,1.0,1.0,3.0
7919,f957063fee6392bb9365370db6db74dc0b2dce0a,1.0,1.0,1.0,3.0
7920,fc1a93bd9bad32581bca1e66fb7b3cabad9b3361,4.0,1.0,1.0,3.0
7921,5a8cfb4e8ae317d283f84122ed20faa069c5e0c4,3.0,1.0,1.0,3.0
7924,3a4c6800f31ea8395628af5e7e490270ee5d0585,3.0,1.0,1.0,3.0
7934,2564338b13e6e132ee224edb63e1e872adf431f4,16.0,1.0,1.0,3.0
7937,d0dfc6b74a0c6e9ee46b62713256e2b025244d3c,2.0,1.0,1.0,3.0
7938,3b438e30c686b1e904c759d3354d335050ab33f9,2.0,1.0,1.0,3.0
7942,70dcec5a488a7b81779190ac8089475fe4b8b962,3.0,1.0,1.0,3.0
7943,a6b7b034d7f20761c55743be2acb762ce09a0c6b,2.0,1.0,1.0,3.0
7944,31d8d651eb646498413abe5f17acc7fa2b68b2fc,9.0,1.0,1.0,3.0
7948,44840dec6127e4d7c5074f75d2dd96bc4ab85fe3,4.0,1.0,1.0,3.0
7952,337279ce3aa85d81d34c0f837d1c204df105103b,49.0,1.0,1.0,3.0
7954,683d949a7fbf33c244670e34d35c460e0d6558cb,6.0,1.0,1.0,3.0
7955,fa94b0d72511add5822dc4124f2a3eae66b8863f,3.0,1.0,1.0,3.0
7956,0f94592efd36213c961145fe1ab0c3bc323ec053,8.0,1.0,1.0,3.0
7960,6f33814bd4d9cfe76033a31b1c0c76c960cd8e4b,1.0,1.0,1.0,3.0
7963,9e51159c14c29ebd485a45ba56f148e180d62c29,4.0,1.0,1.0,3.0
7965,9c573de3283af007ea11c17bde1e4568d9417328,1.0,1.0,1.0,3.0
7966,541e667e1c0f31a7e11d909eb831cf476814a201,14.0,1.0,1.0,3.0
7968,93a3aa25933461d76141179fc94aa32d5f9d954a,1.0,1.0,1.0,3.0
7969,9c0afc861a7228f718cb6a79fa7f9d46bf9ff300,2.0,1.0,1.0,3.0
7970,4973b22aa8c70fe036e3e0039f104cf5bb7fe2b1,1.0,1.0,1.0,3.0
7971,4320f6b1d9db4ca912c5eb6ecb328b2e090e1586,1.0,1.0,1.0,3.0
7973,49183b2818de6899383bb82bc032f9344d6791ff,1.0,1.0,1.0,3.0
7981,96ea47c0ec8c012509116bee8c57414281428fc4,41.0,1.0,1.0,3.0
7982,313b0305b5a1e7e0fb39383befbf79558ce68a9c,9.0,1.0,1.0,3.0
7990,b7ac36dadafa69214faa75a34844d56bd0c14e89,2.0,1.0,1.0,3.0
7995,d3c56568f43807135f2c2a09582a69f809f0d8b7,1.0,1.0,1.0,3.0
7996,a68823ee5285e65b51ceb96f8b13a5b4f99a6888,1.0,1.0,1.0,3.0
8000,ca8af486765852302931bb69075871d5564e1e5b,11.0,1.0,1.0,3.0
8007,b7d8cce5b558e0c0aa6898c9865356481598b46d,1.0,1.0,1.0,3.0
8009,fafaf31bf9f965d91462ee115e27ef6c262b74ea,3.0,1.0,1.0,3.0
8012,e6637d5427d2af9f3f33b95447bfc5347e5ccd85,1.0,1.0,1.0,3.0
8014,b12d12596992f608f5506a8dabe4d1299594bd1e,4.0,1.0,1.0,3.0
8017,fdfb4c8c1a9fc8dd8cf8eeb4e3ed83573b375285,2.0,1.0,1.0,3.0
8021,78b035101999d8d071781778c019c387dc8bebb2,3.0,1.0,1.0,3.0
8023,80c678526d7da73bde4d46a4622449c2b3c88409,11.0,1.0,1.0,3.0
8026,30f3174d1c506db2c6d2c1dddc9c064e741d6b76,6.0,1.0,1.0,3.0
8027,9d699ed92a459cb408e2577e8bbeabc8ec3989e1,1.0,1.0,1.0,3.0
8028,b24b1033451fcc87087a692fc47ca45daebd51ac,4.0,1.0,1.0,3.0
8030,f06328d7721ad3852c45eb2a10a0c8f9439b5f33,23.0,1.0,1.0,3.0
8031,e37f14a5fb85522f3bbf88ece6134c4e610ed598,49.0,1.0,1.0,3.0
8036,30d652823de5fd7907d40e969a2d8e23938d8d03,3.0,1.0,1.0,3.0
8039,44f46b4222a9ba5b21dcdf13f93dc53f48768d2b,1.0,1.0,1.0,3.0
8040,788606cb8864765bb16be23d368725df84d0e3cc,3.0,1.0,1.0,3.0
8047,3c5473f80770768ab5712eb5a7492c16e97209fe,6.0,1.0,1.0,3.0
8057,028cb68ee3d01f5323493cb3c07ba92b0acb2f03,19.0,1.0,1.0,3.0
8062,a557b97616c49d81e09c8439831d4c4f13ef4050,2.0,1.0,1.0,3.0
8067,4037500ebcfd172a15aed40caa847c52e9906712,1.0,1.0,1.0,3.0
8068,5d6aca8defe77dfd0f0169cc015b900129078648,4.0,1.0,1.0,3.0
8071,4275554dccdf0afac07b2b638ba7456095629558,55.0,1.0,1.0,3.0
8072,5a1426c99f9b7aa11d60c4e6b7a3211bb5321696,67.0,1.0,1.0,3.0
8081,a08b588e4199e4200d26027ffcdf3ab2fa906412,3.0,1.0,1.0,3.0
8082,dd49f30ca032464839085ec3a54dd9917829c891,6.0,1.0,1.0,3.0
8086,fedb2245cbb8d823e449ebdd48ba9bb35c071ce0,49.0,1.0,1.0,3.0
8089,c1508ca23653245266e2e3ab69a8dad464f7a569,9.0,1.0,1.0,3.0
8090,7ee2aff373498a887cde0d564f89cf05377c538e,10.0,1.0,1.0,3.0
8093,8fd145917fb62368a9b80db59562c20576238f5a,6.0,1.0,1.0,3.0
8095,f5ce5a08a40f2086435858ddc80cb40394b082eb,3.0,1.0,1.0,3.0
8097,b048d8462652159c5314d19b191220b0ec384edb,3.0,1.0,1.0,3.0
8098,29ed1f29b68a8395d5679b3c4e38352b617b3236,2.0,1.0,1.0,3.0
8101,e2269308359d5863b6aa1fcb95a425a2ab255f1f,12.0,1.0,1.0,3.0
8104,84a2ab8ec76b4fa47f490a01c8186e4b4d757bfe,1.0,1.0,1.0,3.0
8105,b708a1d5ea7880b399dbd45cacafff6ae8d73171,3.0,1.0,1.0,3.0
8109,a68c2f12b4b28994aaf622bbe5724b7258cc2fcf,34.0,1.0,1.0,3.0
8111,9313ff450400e6a2ab10fe6b9bdb12a828329410,1.0,1.0,1.0,3.0
8112,4f2864a49bf058184e85c9f5a2f4578f11992c7d,1.0,1.0,1.0,3.0
8113,10603caacf599297c7da0c4f4db440d015b8131a,5.0,1.0,1.0,3.0
8114,bc73675b99fd9850dd914be01d71af99c5d2a1ae,3.0,1.0,1.0,3.0
8116,0cc4d4300c28d5c3fc73e5ec91bfd4b0c2c744af,1.0,1.0,1.0,3.0
8119,16c0cefe8951b2c4b824fd06011ac1b359b1ab3b,3.0,1.0,1.0,3.0
8120,93fa9d32670f5592c8e56abc9928fc194e1e72fc,4.0,1.0,1.0,3.0
8124,ed9cbcd40004904dbe61ccc16d6106a7de38c998,3.0,1.0,1.0,3.0
8125,79fff270026dc46634563a29b99e4034028ee919,1.0,1.0,1.0,3.0
8128,cbc823405a48c93a6e98bb97ccdcb23ae034ab93,2.0,1.0,1.0,3.0
8129,d0c2ce16bec0afa6013b4c5220ca4c9c67210215,3.0,1.0,1.0,3.0
8132,90f349d96e1dc05b1f7916958282c30760eeacd6,1.0,1.0,1.0,3.0
8133,4c1b2d2da3451f5c8dd59bd7e05bd9729d2aee05,23.0,1.0,1.0,3.0
8137,29b67497f256399c4aa2adec27ab7ba24bba44e8,4.0,1.0,1.0,3.0
8140,ac207ed2471150e06af0afc76e4becc701fa2733,3.0,1.0,1.0,3.0
8141,1a74bc68e4c0534d150e6454b45a70dab831fa32,1.0,1.0,1.0,3.0
8142,0a3d00b33b4ed873cbead8c241bd58b456d92d36,1.0,1.0,1.0,3.0
8145,3d9ea9e3af048ab6b8dced15248384e548ba05ea,1.0,1.0,1.0,3.0
8148,bfd36103ec26599557c2bd3225a1f1c9267f8fcb,5.0,1.0,1.0,3.0
8156,18273c5b463d9f98ef81f1a6217a7f4168dd809a,6.0,1.0,1.0,3.0
8157,e50525bef593c3dd0564df676c567d77f7c20322,1.0,1.0,1.0,3.0
8164,e054cc3937a4a58e77870d4c922a7b21824b610a,2.0,1.0,1.0,3.0
8167,302a8e8b06d312dcb3b718dfeb42aa912b5f426b,1.0,1.0,1.0,3.0
8173,6c3d8909d85b2c18fd7a6e64f0ca757a257b40fa,1.0,1.0,1.0,3.0
8174,7f6658ef35a470cd641ea35a1da409c4bc5bae1e,3.0,1.0,1.0,3.0
8175,5fe6e0151dbd969f5fbcd94d05c968b76d76952b,3.0,1.0,1.0,3.0
8179,8b27ff4cf6d15964aa2987aeb58db4dfb1f87a19,1.0,1.0,1.0,3.0
8181,58072ccbb81c6f2d67c5b4cc7597707c4fb86a5e,5.0,1.0,1.0,3.0
8182,d43a93c8d9bc4e0dc0293b6458c077c3c797594f,4.0,1.0,1.0,3.0
8185,a6da74cb077e88a604e5b2a6663b44c221f0ae75,1.0,1.0,1.0,3.0
8186,80a8003f9236992fce45e6b2d0f33098b55a3859,1.0,1.0,1.0,3.0
8189,f8dfc607b2b460e8e8adfdfb3c5f5bba3a4ad01b,1.0,1.0,1.0,3.0
8190,63a507800c8aca5a1891d598ae13f829346e8e39,24.0,1.0,1.0,3.0
8192,5a0e2cd51145748c4fd44d0c3a06d39eb87e8725,25.0,1.0,1.0,3.0
8198,11d518e07d700eeb5bcec36bfd5f501e405230dd,1.0,1.0,1.0,3.0
8206,5c166bef4fa138da45d756dc77a8cb29fced1714,31.0,1.0,1.0,3.0
8212,093758e3daede29cb4ce6aedb111becf9d4bfc57,11.0,1.0,1.0,3.0
8213,d11c78e97e1d46a93eb468794da82a090143a72e,49.0,1.0,1.0,3.0
8215,0d7168bcf45fa5b6307726091ea77fd4ab16d1ab,3.0,1.0,1.0,3.0
8218,c44d9b1181cf34e0860c72cc8a00e0c47417aac0,51.0,1.0,1.0,3.0
8220,0a58857707c8bc07dcca39a4a6b2c88e37ff2b01,2.0,1.0,1.0,3.0
8224,de4da59e480cdf1075b33dbaf8078fc87bc52241,1.0,1.0,1.0,3.0
8230,f6b54f083cc66cf9b11d2120d8df3c2ad4e0836d,49.0,1.0,1.0,3.0
8235,4e20fa65a3ea789510eed1a15deb9e8aab2b8202,2.0,1.0,1.0,3.0
8236,b97d4803400a4442b0e4ae14d0bd8e83994b9004,4.0,1.0,1.0,3.0
8238,bd7ce5b5ff930c29b1c0405051e9c9388660b785,3.0,1.0,1.0,3.0
8241,4c85ab11ca56da1aa59b58c80cc6a356515cc645,3.0,1.0,1.0,3.0
8248,e40210cca98068835acd5a4fe760bf96b3a1aa48,1.0,1.0,1.0,3.0
8253,4cf465b579c20bee868464f5d664f8d2d96cd370,22.0,1.0,1.0,3.0
8255,744c6b2976778ac6944e580fc413842df85be84e,8.0,1.0,1.0,3.0
8265,f50b1cd37446ad32c432f0f73bbed67a1c076eae,2.0,1.0,1.0,3.0
8281,d73a824acc705571c0f47596326d7967fba9a1d9,1.0,1.0,1.0,3.0
8285,924339239fd5ba3e505f9420d41f0939196f3530,4.0,1.0,1.0,3.0
8290,169faa2e19478b02027df04582ec7543dba1dd16,6.0,1.0,1.0,3.0
8293,f7d85c1ed1562aaab3ce10714cdd9e68013de7ae,2.0,1.0,1.0,3.0
8301,f3d4ae431d819200bb61e943cb23572b10744e93,8.0,1.0,1.0,3.0
